id_cliente;nome_cliente;cpf_cliente;email;cidade;id_loja
3463;Sra. Luiza Nascimento;582.367.491-00;ferreiramariana@example.org;Porto;8
3464;Samuel Sá;851.296.740-49;dnascimento@example.com;Pinto;20
3465;Raul Dias;056.972.418-01;monteiroana-clara@example.net;Novais;10
3466;Maria Liz Vieira;961.024.837-31;siqueiramilena@example.com;Pastor;33
3467;Alexia Barros;263.509.781-02;dantegomes@example.org;Porto de Minas;20
3468;Nathan Pinto;760.281.594-76;davi-luizpereira@example.com;Barros de Pacheco;25
3469;Srta. Caroline Rios;327.506.948-92;marcela59@example.org;Cirino;22
3470;Arthur Miguel Costa;480.236.175-08;emanuelsousa@example.org;Gonçalves do Oeste;42
3471;Brayan Moura;670.584.329-29;asafe54@example.com;Pinto do Oeste;9
3472;Yan Caldeira;312.769.058-40;theocaldeira@example.org;Rezende do Sul;20
3473;Dr. André Machado;647.058.329-65;matheus68@example.net;Correia;26
3474;Juan Farias;340.691.782-87;rafaela45@example.net;Aragão da Serra;45
3475;Enrico Macedo;760.194.582-02;vcardoso@example.org;Pastor de Correia;8
3476;Dra. Larissa da Cunha;451.890.372-23;joao-pedro10@example.net;Albuquerque;8
3477;Giovanna Silveira;493.657.081-84;biancamacedo@example.net;da Mata da Serra;20
3478;Raul da Costa;534.781.296-64;lucascastro@example.com;Fernandes;12
3479;Francisco Cirino;794.538.062-00;mariane13@example.com;Fernandes;21
3480;Sabrina Rodrigues;752.160.894-11;siqueiraana-laura@example.org;Cunha;26
3481;Lara Carvalho;038.547.126-26;otto50@example.org;Brito;54
3482;Dr. Isaque Nogueira;368.942.175-64;nsiqueira@example.com;Pereira;42
3483;Pietra Nogueira;513.962.487-73;lorenzopeixoto@example.com;Monteiro de Correia;21
3484;Luara Pacheco;423.095.761-07;oguerra@example.org;Cirino do Galho;22
3485;Bruno Brito;541.387.269-00;wabreu@example.com;Rios Verde;30
3486;Brayan Rocha;406.257.319-99;cirinolais@example.com;Peixoto do Sul;36
3487;Maria Alice Câmara;513.482.690-06;pedro-miguelda-rosa@example.net;Lima Alegre;30
3488;Lucas Gabriel Sales;829.510.763-12;fernandesleticia@example.com;Sousa da Praia;51
3489;Marina Barros;243.195.068-98;ypacheco@example.net;Moraes;1
3490;Clarice Freitas;214.578.306-71;calebemoreira@example.org;Teixeira;48
3491;Srta. Maria Júlia Sales;867.529.341-00;icosta@example.org;Azevedo de Nascimento;39
3492;Calebe Guerra;948.607.132-22;montenegromaria-helena@example.net;Silva;32
3493;Luigi da Conceição;987.206.453-92;sophie51@example.org;da Paz de Cavalcante;25
3494;Anna Liz das Neves;297.806.453-65;sabrinarodrigues@example.com;Rezende;25
3495;Ana Novais;103.276.984-03;alvesana-livia@example.net;da Cunha;54
3496;Ana Carolina Teixeira;125.874.309-41;guilhermerezende@example.com;Moraes;42
3497;Anthony Novaes;697.802.143-13;bpeixoto@example.org;da Mota do Norte;22
3498;Júlia Cassiano;823.694.571-55;qpinto@example.org;da Paz do Galho;40
3499;Sra. Ana Vitória Cavalcanti;123.847.095-50;taparecida@example.com;Martins;15
3500;Henry Gabriel Farias;264.513.079-80;taraujo@example.com;Caldeira de Lopes;31
3501;Thiago da Mota;754.930.621-43;juliana14@example.com;Moraes de Goiás;18
3502;Maria Guerra;016.734.258-44;cviana@example.net;da Conceição Grande;12
3503;Rael Vargas;538.017.624-08;gabrielasiqueira@example.org;Viana;3
3504;Maria Laura Camargo;574.196.320-06;hsousa@example.org;Machado;2
3505;Ravi Lucca Barbosa;865.490.312-06;salesjuan@example.org;Jesus Alegre;38
3506;Luan Garcia;568.193.740-20;luiz-gustavocostela@example.org;Sá da Serra;29
3507;Benjamin da Conceição;782.094.356-47;csilveira@example.org;da Conceição;31
3508;Lucas Gabriel Vargas;739.582.064-92;jose-pedropinto@example.org;Azevedo;53
3509;Gustavo Henrique Macedo;045.329.781-14;emanuel13@example.net;Nascimento;4
3510;Gael Henrique Jesus;964.718.530-84;da-costaagatha@example.org;Silva;10
3511;Helena da Cruz;839.756.124-28;da-rosadavi@example.com;Rocha de Jesus;18
3512;João Pedro Fonseca;615.409.723-99;goncalvesalicia@example.net;Vieira;2
3513;Ester Cavalcante;317.546.290-16;bryanazevedo@example.org;Abreu;18
3514;Eduarda da Conceição;297.853.106-12;vitor10@example.net;das Neves;54
3515;José Cassiano;537.216.409-34;isis47@example.net;Aparecida de Cassiano;13
3516;Davi Lucca Montenegro;310.472.956-52;da-rocharhavi@example.net;Vargas de Oliveira;31
3517;Srta. Isabella das Neves;102.679.584-20;gcostela@example.org;Teixeira da Serra;28
3518;Laís da Paz;187.635.409-75;iporto@example.com;Nunes;43
3519;Carolina Silveira;042.683.759-29;silveirabenjamin@example.net;Ferreira;29
3520;Emanuelly Cunha;065.983.427-83;isaac52@example.net;Aparecida;34
3521;Oliver Alves;546.802.971-58;erick70@example.com;Aragão;41
3522;Rhavi Costela;087.463.291-96;lorenzocavalcante@example.net;da Rocha do Campo;47
3523;Igor Rocha;350.617.498-39;balbuquerque@example.org;Cunha;43
3524;Sr. Gael Henrique Farias;062.379.514-07;lucas-gabrielmontenegro@example.com;da Luz;43
3525;Mateus Brito;435.621.780-26;ana-lizferreira@example.net;Machado da Mata;23
3526;Mariah Pires;438.102.579-23;agatha18@example.org;Ribeiro do Galho;25
3527;Sr. Luigi Abreu;628.740.935-56;rhavi73@example.org;Azevedo;26
3528;Gustavo Sampaio;865.234.970-38;joao-guilhermealbuquerque@example.net;Freitas;52
3529;Yago Santos;472.398.065-29;isabela51@example.net;Rodrigues;39
3530;Sr. José Miguel Lopes;120.758.649-85;yanalmeida@example.org;Macedo de Viana;47
3531;Otto Pires;019.458.763-01;lorena32@example.org;Fonseca de Goiás;47
3532;Isabella Pimenta;753.092.148-79;vieiraleo@example.net;da Cunha;49
3533;Benicio Andrade;253.789.046-92;breno02@example.org;Souza de da Mata;11
3534;Vinícius Pastor;759.842.103-04;piresbreno@example.net;Lopes;25
3535;Fernando Camargo;429.031.875-41;lrezende@example.org;Ramos de Pinto;22
3536;Fernanda Pinto;205.986.371-68;marcos-vinicius30@example.com;da Cunha;51
3537;Júlia Novais;152.834.697-19;rhavirocha@example.com;Camargo;9
3538;Anthony Casa Grande;903.864.527-92;fernandoazevedo@example.org;Albuquerque do Amparo;4
3539;Dr. Ravi Lucca Nascimento;621.937.854-73;ravi-lucca05@example.org;da Luz do Amparo;18
3540;Dr. Antônio Vieira;823.416.057-53;maria-ceciliarezende@example.org;Rodrigues do Galho;54
3541;Ana Mendonça;327.089.145-88;joao-miguel84@example.com;Cunha da Prata;50
3542;Emanuelly Aragão;329.415.670-70;vicente32@example.com;Alves da Serra;37
3543;Maria Fernandes;852.764.039-29;isaquealves@example.net;Montenegro;11
3544;Dr. Vitor Gabriel Siqueira;051.274.839-04;xporto@example.com;Pastor;44
3545;Joana Ribeiro;471.950.863-48;jesuskaique@example.org;Jesus do Campo;40
3546;Henrique Ferreira;473.651.802-26;aurora56@example.org;Pires da Prata;51
3547;João Camargo;578.904.621-58;joao-gabriel23@example.net;Leão da Praia;41
3548;Vitor Porto;514.076.832-17;marcela45@example.com;Pacheco Grande;29
3549;Sr. Ryan Lima;397.651.840-93;ravi71@example.org;da Rocha;19
3550;Isabelly Aragão;708.426.193-13;valentinagoncalves@example.org;da Costa;19
3551;Benicio Cavalcanti;658.329.741-82;isabelagoncalves@example.com;Duarte;38
3552;Carlos Eduardo Guerra;083.291.745-14;nicolasda-mata@example.net;da Mota do Amparo;6
3553;Fernanda Fonseca;356.102.487-44;juliamarques@example.org;Jesus;51
3554;Sra. Ana Liz Borges;361.409.875-39;joao-miguelcampos@example.net;Rezende de Vargas;14
3555;Marcela Pastor;419.235.807-79;rael37@example.net;Pastor dos Dourados;49
3556;Beatriz Sampaio;627.318.549-28;saisadora@example.org;Andrade;8
3557;Vitória Cavalcanti;391.846.725-28;ncamara@example.org;Caldeira;4
3558;Mirella Novaes;162.354.890-05;igor05@example.net;Cunha de da Rosa;10
3559;Noah Moreira;508.423.917-97;isabellyvasconcelos@example.net;Gomes;7
3560;Daniela Siqueira;907.416.325-43;leticiasiqueira@example.net;Machado de Lima;29
3561;Marcos Vinicius Gomes;352.916.048-24;emilly04@example.org;Camargo do Oeste;51
3562;Isabel Vasconcelos;801.932.746-04;ramosmaria-isis@example.net;Monteiro;31
3563;Sarah Silveira;861.472.390-31;qlima@example.org;Novaes;24
3564;Agatha Cardoso;802.167.453-90;sampaiojulia@example.com;Melo;19
3565;Sra. Marina Gonçalves;629.830.745-10;luiz-fernandocosta@example.net;Alves Verde;14
3566;Srta. Ester Vasconcelos;617.324.589-28;lucas-gabriel73@example.com;Araújo dos Dourados;31
3567;Lorenzo da Rosa;720.641.358-71;joao-miguel96@example.com;Melo do Campo;34
3568;Ana Vitória Sampaio;690.317.482-69;enunes@example.com;Gomes do Norte;26
3569;Felipe Castro;093.567.284-29;joao-gabrielda-cruz@example.com;Cirino Grande;5
3570;Leonardo Brito;245.763.190-43;augustocavalcante@example.com;Ramos do Sul;28
3571;Isis Caldeira;136.275.984-82;macedoheloisa@example.com;Silva da Prata;14
3572;Otto da Rosa;950.641.378-93;mariane20@example.net;Silva;25
3573;João Pedro Sales;306.821.459-98;marcela09@example.net;Leão;43
3574;Bruna Novaes;923.670.418-22;monteirogael@example.net;Câmara;17
3575;Mariana da Cunha;680.354.921-60;correiaguilherme@example.org;Vieira de Mendes;18
3576;Ana Carolina Fernandes;387.204.651-90;marcelaramos@example.org;Nunes;52
3577;Sra. Sabrina Costa;380.672.519-59;larasiqueira@example.net;Porto da Mata;9
3578;Anthony da Luz;239.064.817-78;mateuscamara@example.com;Moura de Azevedo;35
3579;Heloísa da Rosa;218.936.574-00;kcamara@example.net;Barros Paulista;54
3580;Lucas Gabriel Leão;173.609.258-86;thiagomelo@example.net;Camargo dos Dourados;48
3581;Benicio da Conceição;530.728.961-86;marianacostela@example.com;Gonçalves;27
3582;Rebeca Farias;413.687.520-71;vieiraantonella@example.org;Cardoso;1
3583;Sofia Costa;028.915.364-60;bryan38@example.com;Monteiro;42
3584;Kaique Correia;062.431.789-78;estercamargo@example.net;Rocha de Rodrigues;32
3585;Vitor Gabriel Siqueira;596.341.087-84;maria-juliamoraes@example.com;Siqueira;12
3586;Sra. Yasmin Macedo;659.801.742-49;levi11@example.org;Cunha de Minas;13
3587;Brenda Farias;697.542.308-38;diogo12@example.net;Pires;8
3588;Stephany Azevedo;042.618.739-31;manuella96@example.com;da Rocha da Praia;9
3589;Theodoro Duarte;549.860.327-47;rodrigo98@example.com;Pinto da Prata;1
3590;João Lucas Abreu;602.934.871-03;calebe52@example.org;Cirino;11
3591;Theo Martins;730.469.258-83;pedro-lucascostela@example.org;Martins dos Dourados;51
3592;Luiz Felipe Casa Grande;972.814.603-50;opastor@example.org;Casa Grande;29
3593;Sr. Josué Carvalho;584.690.271-58;maria-vitoriada-mota@example.org;Brito;19
3594;Daniel Borges;548.297.603-38;joana10@example.net;Gomes;41
3595;Ayla Abreu;713.964.502-70;gabriel46@example.org;Correia de Monteiro;33
3596;Benjamin das Neves;032.579.614-99;castrodom@example.com;Lima do Oeste;24
3597;Luana Costa;614.290.735-43;rhavi12@example.net;Nascimento das Pedras;51
3598;Natália Macedo;564.379.180-39;kevinandrade@example.net;Moreira do Campo;40
3599;Sofia Fogaça;310.549.768-48;gcamargo@example.com;Viana;18
3600;Elisa Melo;324.695.107-16;kda-mota@example.com;Moraes;4
3601;Emanuella da Costa;243.876.591-73;frocha@example.org;da Cruz;28
3602;Eduarda da Cunha;928.501.463-15;goncalvesdiego@example.net;Rodrigues da Mata;2
3603;Alícia Fogaça;627.890.531-03;sabrina26@example.org;Sousa Verde;39
3604;Guilherme da Mota;381.724.096-13;eda-mata@example.com;da Rosa;41
3605;Sra. Ana Laura da Rosa;241.973.650-80;zbarbosa@example.org;Guerra da Mata;17
3606;Apollo Silveira;072.835.469-10;pedro-henrique13@example.net;Sá de Moura;6
3607;Ravi da Paz;768.954.132-19;lviana@example.com;da Cunha;32
3608;Rodrigo Moraes;412.693.507-06;leticiacaldeira@example.org;Silva Verde;28
3609;Nicole Machado;941.820.356-15;maria-ceciliaferreira@example.com;Silveira;30
3610;Juan Andrade;867.915.234-09;raquel10@example.com;da Mota;33
3611;Ana Vitória Gomes;563.984.710-75;benjamimfernandes@example.com;Fogaça;1
3612;Theodoro Alves;786.923.405-29;ypacheco@example.org;Souza;12
3613;Isaque Correia;627.038.149-50;maria-julianogueira@example.net;Gomes Grande;39
3614;Luan da Rocha;351.740.269-99;danielapereira@example.com;da Rocha;8
3615;Lucca Aparecida;045.697.321-43;xalbuquerque@example.net;Pacheco;27
3616;Sr. José Pedro Cunha;981.245.706-20;mariana02@example.org;Jesus;32
3617;Maria Julia Guerra;028.497.316-50;silvamaria-luisa@example.net;Teixeira;20
3618;Dr. Yuri Sampaio;361.502.748-53;gabrielagomes@example.net;da Paz Verde;5
3619;João Miguel Martins;430.126.895-24;isabela61@example.org;Ferreira das Flores;37
3620;Ana Vitória Jesus;064.592.371-07;bleao@example.net;Melo;30
3621;Eduarda Rocha;961.823.704-40;vitoria02@example.com;Siqueira de Silva;47
3622;Srta. Sara Costa;016.472.389-78;meloana@example.com;Dias da Prata;35
3623;Ísis Nascimento;436.925.170-25;rmoreira@example.org;Freitas dos Dourados;8
3624;Maria Ferreira;731.258.469-19;sofiabarros@example.com;Barros do Oeste;7
3625;Alícia Cardoso;327.691.048-96;xcostela@example.net;Gonçalves de Moreira;48
3626;Maria Isis Fonseca;964.830.721-04;rafael40@example.net;Caldeira Verde;18
3627;Maysa Vargas;518.632.907-02;danilo60@example.org;Andrade;27
3628;Beatriz Gomes;268.435.170-80;luiz-fernandocavalcanti@example.com;Mendonça;5
3629;Benício Nunes;682.713.049-50;lopesmaria-julia@example.net;Castro de Lima;19
3630;Bárbara Freitas;614.593.072-16;thomasrodrigues@example.com;Barros das Flores;38
3631;Matheus Alves;715.063.489-39;murilo00@example.com;Freitas do Amparo;31
3632;Dra. Sophia Guerra;852.169.034-70;maria-liz74@example.net;da Rosa;50
3633;Davi Luiz Porto;019.826.754-11;ecavalcanti@example.com;da Mota;54
3634;Sra. Maria Vitória Moura;701.634.582-35;lopesmaria-sophia@example.org;da Costa;51
3635;João Gomes;583.724.096-92;arios@example.com;Câmara;37
3636;Maria Luísa Sampaio;298.604.357-74;guilhermeda-costa@example.org;Alves Verde;30
3637;Isabela Pereira;947.812.065-49;vicentesampaio@example.com;Albuquerque dos Dourados;12
3638;Liz Costela;498.603.217-87;mborges@example.com;Borges;46
3639;Enzo Gabriel da Costa;925.064.317-99;teixeiramathias@example.org;Gonçalves;17
3640;Sr. Raul Cassiano;670.952.843-00;sabrinanascimento@example.org;Pereira;49
3641;João Gabriel Fernandes;816.539.027-95;da-matajose-pedro@example.org;Novais;46
3642;Sr. Luiz Fernando Castro;731.048.592-05;lcirino@example.com;Castro;44
3643;Maria Julia Farias;034.965.287-29;luiz-miguelda-luz@example.net;Sales;46
3644;José Miguel Vieira;406.382.195-15;cauapastor@example.com;Sampaio Paulista;35
3645;Maria Isis Azevedo;832.764.019-40;domvieira@example.org;Cavalcante de da Mota;2
3646;Dr. Bento Vasconcelos;512.046.398-33;mouramaya@example.org;Fernandes;9
3647;Valentim Silva;473.126.059-07;varaujo@example.org;Fonseca Verde;36
3648;Sr. Levi Mendes;072.634.189-40;lorena99@example.net;Azevedo;9
3649;Sra. Cecília Barros;370.159.862-21;gomesmaria-laura@example.org;Aragão de Cassiano;15
3650;João Vitor Barros;026.195.748-11;arthur-miguelteixeira@example.net;da Rosa;51
3651;Srta. Camila Oliveira;384.602.157-17;raularagao@example.com;Barros;18
3652;Ravi Casa Grande;987.614.350-66;brunoda-rosa@example.org;Montenegro;8
3653;Maria Liz Montenegro;098.536.417-39;vmarques@example.org;Moura de Viana;36
3654;Sr. Marcelo da Cruz;913.425.076-06;ppires@example.com;Nascimento Alegre;23
3655;Srta. Maria Alice da Cunha;423.185.076-35;bianca10@example.net;Porto;6
3656;Pedro Miguel Brito;087.246.193-96;rda-paz@example.com;Novais;24
3657;Sra. Catarina Fernandes;478.321.059-41;onascimento@example.com;Cardoso;51
3658;Ravy Moura;190.657.342-52;xda-cunha@example.com;Pacheco do Oeste;37
3659;Otto Novais;159.324.086-42;oaragao@example.com;Fernandes do Campo;5
3660;Maria Flor da Paz;923.507.468-10;mendesyago@example.net;Castro Alegre;2
3661;João Felipe Jesus;713.092.564-70;mfogaca@example.com;Castro;17
3662;Sra. Giovanna Farias;951.768.024-49;vitor-gabriel32@example.org;da Mota;20
3663;Hellena Ferreira;516.437.829-91;ymendes@example.org;das Neves;52
3664;Theo Campos;894.130.526-89;lara45@example.com;Vieira;18
3665;Elisa Moreira;403.275.916-25;ana-laura06@example.com;Cassiano Alegre;45
3666;Enrico Moraes;369.054.872-10;hcavalcanti@example.net;Nunes;19
3667;Esther Siqueira;029.578.341-97;qcavalcante@example.org;Rios do Campo;17
3668;Ana Julia Barbosa;861.407.329-13;valentina05@example.net;Moraes;14
3669;Augusto da Rocha;793.201.564-25;eda-rocha@example.com;Cirino;31
3670;Vinicius Dias;563.817.420-62;pietrofarias@example.org;Monteiro;37
3671;Catarina Caldeira;182.460.953-15;almeidaleonardo@example.com;Pimenta;54
3672;Luiz Gustavo Ramos;814.357.620-53;gabriela23@example.org;Pastor;37
3673;Raul Oliveira;765.921.834-46;aylla82@example.net;da Luz das Flores;37
3674;Rhavi Costela;390.716.254-43;zrios@example.org;da Paz;46
3675;Emanuelly Fonseca;301.754.826-08;saandre@example.org;Carvalho;9
3676;Manuella Carvalho;071.432.986-03;lara63@example.com;Monteiro;7
3677;José Pedro Vargas;379.682.015-86;rhavi55@example.net;Lima da Serra;6
3678;Eduardo Rodrigues;847.635.091-01;alexandre91@example.net;Garcia;24
3679;Henry Gabriel Freitas;815.026.739-59;araujoana-livia@example.net;Farias das Pedras;44
3680;Yuri da Cunha;654.827.913-19;xfonseca@example.com;Castro;14
3681;João Vitor Almeida;015.864.973-75;fogacabenjamim@example.com;Cavalcante Verde;37
3682;Sra. Eloá Almeida;129.375.084-05;thomascavalcanti@example.org;Moreira;44
3683;Kaique Barros;985.364.701-00;riosrhavi@example.com;Costela;53
3684;Rafael Câmara;571.983.026-02;oliver52@example.com;da Cruz Alegre;46
3685;Dr. Dante Dias;419.830.276-69;allanada-costa@example.org;Novais das Flores;42
3686;Srta. Mariane da Luz;148.592.076-02;theovasconcelos@example.com;Sampaio do Amparo;4
3687;Ana Julia Brito;590.467.381-75;brenda45@example.org;Santos da Serra;12
3688;Maria Julia Ferreira;370.629.458-38;isabela83@example.com;Fogaça;52
3689;Vinicius da Costa;490.132.865-42;camposyuri@example.org;Almeida de Goiás;13
3690;Gabriela Lima;936.412.087-69;alvesvitor-gabriel@example.com;Sá Verde;51
3691;Ana Cecília Pires;460.321.587-80;pintolavinia@example.com;Costa da Mata;25
3692;Camila Leão;605.723.489-83;elisa54@example.org;Cirino de Goiás;27
3693;Bruno Peixoto;312.506.497-06;vitoriamendonca@example.com;Siqueira;2
3694;Amanda Andrade;791.643.508-00;glopes@example.net;Costa do Oeste;41
3695;Pedro Duarte;083.149.675-48;caio14@example.org;das Neves do Oeste;54
3696;Heloísa da Mota;684.351.207-08;mariahcavalcanti@example.com;Borges;5
3697;Sr. Léo Moreira;462.805.197-67;castroantonio@example.org;Garcia;14
3698;Zoe Guerra;017.842.536-26;daniela05@example.org;Santos;3
3699;Maria Flor Borges;426.731.890-50;emonteiro@example.net;da Cunha;29
3700;Aurora Borges;089.751.346-01;auroraribeiro@example.net;da Luz de Moura;34
3701;Maria Alice Guerra;425.138.607-80;fonsecaravi@example.com;Fogaça;19
3702;Manuella Gomes;397.126.580-40;alvesbento@example.org;da Cunha;36
3703;Antônio Vieira;127.360.594-25;ester78@example.com;da Rosa do Campo;47
3704;Davi Lucca Siqueira;849.103.672-50;eduardosantos@example.net;Araújo da Mata;33
3705;Aurora Costa;671.309.245-43;hadassada-costa@example.net;Machado;15
3706;Lorena Borges;458.093.162-98;pereiraraquel@example.com;Câmara;50
3707;Elisa Santos;425.713.068-71;agathadas-neves@example.com;Costela da Mata;22
3708;Joana Mendes;465.901.732-06;vasconcelosesther@example.org;Silveira;43
3709;Vinícius Borges;591.763.480-75;ravicasa-grande@example.org;Brito de Minas;6
3710;Lucas Santos;295.784.613-64;costelaemanuel@example.com;Nogueira do Campo;39
3711;Caio Sá;324.906.158-15;emanuel42@example.org;Fogaça de Macedo;19
3712;Luigi Rodrigues;451.378.069-00;vinicius87@example.com;Machado do Galho;53
3713;Marcelo Sousa;916.325.087-02;jda-cunha@example.org;Lopes;25
3714;Danilo Mendes;147.695.823-82;murilo19@example.com;Barros das Flores;45
3715;João Vitor Brito;805.297.634-00;riosyago@example.org;Vasconcelos;32
3716;Maria Laura Sales;107.465.398-00;guilhermecaldeira@example.net;Almeida de Ribeiro;22
3717;Natália Moreira;157.284.096-01;limaaurora@example.com;Aragão de Rocha;15
3718;Valentina Lopes;675.083.192-30;joao-vitor85@example.com;Araújo de Minas;38
